PROJ_CODE,PROJ_NAME,PROJ_SHORT,PRI_P_COM,LOC_SITE,LATITUDE,LONGITUDE,TECT_UNIT,EST_COM,EST_COM_AB,EST_COM_P,RES_QTY,RES_QTY_U,RES_QTY_G,RES_QTY_GU,RES_CON,RES_CON_U,ARES_CON,ARES_CON_U,RV_QTY,RV_QTY_U,RV_QTY_G,RV_QTY_GU,RV_CON,RV_CON_U,ARV_CON,ARV_CON_U,POINT_SIZE,POINT_UNIT,PROJ_URL,EXTRACT_DA
J05130,South Dongara 2 / Westdeen Aglime,South Dongara 2,Agricultural lime,S0002817,-29.362077,114.998263,Dongara Terrace,Limesand,Lsd,No,4,million tonnes,100,percent,4000000,tonnes,,,,,,,,,,,4000000,tonnes,https://minedex.dmirs.wa.gov.au/Web/projects/details/94bdc0fe-b525-473f-9172-1a9f88cfdae8,19/10/2022
J05130,South Dongara 2 / Westdeen Aglime,South Dongara 2,Agricultural lime,S0002817,-29.362077,114.998263,Dongara Terrace,Magnesite,MgCO3,No,4,million tonnes,5,percent,200,kilotonne,,,,,,,,,,,200,kilotonne,https://minedex.dmirs.wa.gov.au/Web/projects/details/94bdc0fe-b525-473f-9172-1a9f88cfdae8,19/10/2022
J00276,South Kalgoorlie Operations,South Kalgoorlie Operations,Gold,S0006653,-31.080919,121.431999,Eastern Goldfields Superterrane,Gold,Au,Yes,25.051,million tonnes,3.10702966,gram/tonne,77834.2,kilogram,2502427.672,ounce (troy),3.636,million tonnes,3.88116062,gram/tonne,14111.9,kilogram,453708.1266,ounce (troy),91946.1,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/72795767-1009-44ca-aaac-ef19cac56e95,19/10/2022
J03419,South Murchison - Gullewa,South Murchison - Gullewa,Iron,S0023224,-28.69407,116.273701,Youanmi Terrane,Alumina,Al2O3,No,1.153,million tonnes,2.35706852,percent,0.027177,million tonnes,,,,,,,,,,,0.027177,million tonnes,https://minedex.dmirs.wa.gov.au/Web/projects/details/042b18db-9a7e-4894-b1a9-bbe5db35f949,19/10/2022
J03419,South Murchison - Gullewa,South Murchison - Gullewa,Iron,S0023224,-28.69407,116.273701,Youanmi Terrane,Iron,Fe,Yes,1.153,million tonnes,51.75212489,percent,0.596702,million tonnes,,,,,,,,,,,0.596702,million tonnes,https://minedex.dmirs.wa.gov.au/Web/projects/details/042b18db-9a7e-4894-b1a9-bbe5db35f949,19/10/2022
J03419,South Murchison - Gullewa,South Murchison - Gullewa,Iron,S0023224,-28.69407,116.273701,Youanmi Terrane,Loss on ignition,LOI,No,1.153,million tonnes,6.46660885,percent,0.07456,million tonnes,,,,,,,,,,,0.07456,million tonnes,https://minedex.dmirs.wa.gov.au/Web/projects/details/042b18db-9a7e-4894-b1a9-bbe5db35f949,19/10/2022
J03419,South Murchison - Gullewa,South Murchison - Gullewa,Iron,S0023224,-28.69407,116.273701,Youanmi Terrane,Phosphorus,P,No,1.153,million tonnes,0.09143105,percent,1.0542,kilotonne,,,,,,,,,,,1.0542,kilotonne,https://minedex.dmirs.wa.gov.au/Web/projects/details/042b18db-9a7e-4894-b1a9-bbe5db35f949,19/10/2022
J03419,South Murchison - Gullewa,South Murchison - Gullewa,Iron,S0023224,-28.69407,116.273701,Youanmi Terrane,Silica,SiO2,No,1.153,million tonnes,14.27189939,percent,164.555,kilotonne,,,,,,,,,,,164.555,kilotonne,https://minedex.dmirs.wa.gov.au/Web/projects/details/042b18db-9a7e-4894-b1a9-bbe5db35f949,19/10/2022
J03356,South Three - Kal East,South Three - Kal East,Gold,S0005019,-30.894665,121.950545,Yilgarn Craton granites,Gold,Au,Yes,1.298,million tonnes,1.3229584,gram/tonne,1717.2,kilogram,55209.26275,ounce (troy),0.3495,million tonnes,1.5,gram/tonne,524.25,kilogram,16855.02911,ounce (troy),2241.45,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/08ec04ae-bdec-435e-8977-e5a2a72e2150,19/10/2022
J00513,South Woodie Woodie - Enacheddong Creek,South Woodie Woodie - Enacheddong Creek,Manganese,S0225973,-22.256578,121.167214,Hamersley Basin,Alumina,Al2O3,No,14.24,million tonnes,4.16650281,percent,0.59331,million tonnes,,,,,,,,,,,0.59331,million tonnes,https://minedex.dmirs.wa.gov.au/Web/projects/details/e94f8077-c369-41aa-af74-2276f12f98fc,19/10/2022
J00513,South Woodie Woodie - Enacheddong Creek,South Woodie Woodie - Enacheddong Creek,Manganese,S0225973,-22.256578,121.167214,Hamersley Basin,Iron,Fe,No,14.24,million tonnes,13.92571629,percent,1.983022,million tonnes,,,,,,,,,,,1.983022,million tonnes,https://minedex.dmirs.wa.gov.au/Web/projects/details/e94f8077-c369-41aa-af74-2276f12f98fc,19/10/2022
J00513,South Woodie Woodie - Enacheddong Creek,South Woodie Woodie - Enacheddong Creek,Manganese,S0225973,-22.256578,121.167214,Hamersley Basin,Lead,Pb,No,2.94,million tonnes,0.01,percent,0.294,kilotonne,,,,,,,,,,,0.294,kilotonne,https://minedex.dmirs.wa.gov.au/Web/projects/details/e94f8077-c369-41aa-af74-2276f12f98fc,19/10/2022
J00513,South Woodie Woodie - Enacheddong Creek,South Woodie Woodie - Enacheddong Creek,Manganese,S0225973,-22.256578,121.167214,Hamersley Basin,Loss on ignition,LOI,No,11.3,million tonnes,8.55044248,percent,0.9662,million tonnes,,,,,,,,,,,0.9662,million tonnes,https://minedex.dmirs.wa.gov.au/Web/projects/details/e94f8077-c369-41aa-af74-2276f12f98fc,19/10/2022
J00513,South Woodie Woodie - Enacheddong Creek,South Woodie Woodie - Enacheddong Creek,Manganese,S0225973,-22.256578,121.167214,Hamersley Basin,Manganese,Mn,Yes,14.24,million tonnes,13.32625,percent,1897.658,kilotonne,,,,,,,,,,,1897.658,kilotonne,https://minedex.dmirs.wa.gov.au/Web/projects/details/e94f8077-c369-41aa-af74-2276f12f98fc,19/10/2022
J00513,South Woodie Woodie - Enacheddong Creek,South Woodie Woodie - Enacheddong Creek,Manganese,S0225973,-22.256578,121.167214,Hamersley Basin,Phosphorus,P,No,14.24,million tonnes,0.05290028,percent,7.533,kilotonne,,,,,,,,,,,7.533,kilotonne,https://minedex.dmirs.wa.gov.au/Web/projects/details/e94f8077-c369-41aa-af74-2276f12f98fc,19/10/2022
J00513,South Woodie Woodie - Enacheddong Creek,South Woodie Woodie - Enacheddong Creek,Manganese,S0225973,-22.256578,121.167214,Hamersley Basin,Silica,SiO2,No,14.24,million tonnes,46.73695225,percent,6655.342,kilotonne,,,,,,,,,,,6655.342,kilotonne,https://minedex.dmirs.wa.gov.au/Web/projects/details/e94f8077-c369-41aa-af74-2276f12f98fc,19/10/2022
J00513,South Woodie Woodie - Enacheddong Creek,South Woodie Woodie - Enacheddong Creek,Manganese,S0225973,-22.256578,121.167214,Hamersley Basin,Sulfur,S,No,2.94,million tonnes,0.01,percent,0.294,kilotonne,,,,,,,,,,,0.294,kilotonne,https://minedex.dmirs.wa.gov.au/Web/projects/details/e94f8077-c369-41aa-af74-2276f12f98fc,19/10/2022
J00676,Southdown Magnetite,Southdown,Iron,S0001462,-34.54281,118.521028,Esperance Shelf,Davis Tube Recovery (DTR),DTR,No,1256.9,million tonnes,33.76080038,percent,424.3395,million tonnes,,,387.7,million tonnes,35.64877483,percent,138.2103,million tonnes,,,562.5498,million tonnes,https://minedex.dmirs.wa.gov.au/Web/projects/details/9e193701-e583-4b85-92ab-48ab9765a91b,19/10/2022
J00676,Southdown Magnetite,Southdown,Iron,S0001462,-34.54281,118.521028,Esperance Shelf,Iron - magnetic,FeMagnetic,No,1256.9,million tonnes,23.28832047,percent,292.7109,million tonnes,,,387.7,million tonnes,24.59787052,percent,95.365944,million tonnes,,,388.076844,million tonnes,https://minedex.dmirs.wa.gov.au/Web/projects/details/9e193701-e583-4b85-92ab-48ab9765a91b,19/10/2022
J01469,Southern Cross Gypsum,Southern Cross,Gypsum,S0003592,-31.218525,119.344739,Youanmi Terrane,Gypsum,Gp,Yes,0.019,million tonnes,75,percent,14.25,kilotonne,,,,,,,,,,,14.25,kilotonne,https://minedex.dmirs.wa.gov.au/Web/projects/details/fc3df455-d59e-4384-b264-ce40f78350df,19/10/2022
J00333,Spargos Reward,Spargos Reward,Gold,S0000726,-31.236454,121.47075,Eastern Goldfields Superterrane,Gold,Au,Yes,2.264,million tonnes,2.75136926,gram/tonne,6229.1,kilogram,200270.2181,ounce (troy),,,,,,,,,6229.1,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/64b1f5fa-f20d-4aa0-9d82-ead0feae1981,19/10/2022
J00677,Spargoville Nickel,Spargoville,Nickel,S0001464,-31.32065,121.491699,Eastern Goldfields Superterrane,Copper,Cu,No,0.127,million tonnes,0.15346457,percent,0.1949,kilotonne,,,,,,,,,,,0.1949,kilotonne,https://minedex.dmirs.wa.gov.au/Web/projects/details/9f1f423d-5eed-4d26-b7fd-a757a8177bc1,19/10/2022
J00677,Spargoville Nickel,Spargoville,Nickel,S0001464,-31.32065,121.491699,Eastern Goldfields Superterrane,Nickel,Ni,Yes,0.3443,million tonnes,2.19625617,percent,7.56171,kilotonne,,,,,,,,,,,7.56171,kilotonne,https://minedex.dmirs.wa.gov.au/Web/projects/details/9f1f423d-5eed-4d26-b7fd-a757a8177bc1,19/10/2022
J06129,Sparkler / Allup,Sparkler,Silica sand,S0240709,-34.387839,116.714588,Biranup Zone,Alumina,Al2O3,No,70,million tonnes,1.17,percent,0.819,million tonnes,,,,,,,,,,,0.819,million tonnes,https://minedex.dmirs.wa.gov.au/Web/projects/details/3a863a91-ec32-5ef8-5e3f-db05b93e8bd1,19/10/2022
J06129,Sparkler / Allup,Sparkler,Silica sand,S0240709,-34.387839,116.714588,Biranup Zone,Iron - ferric oxide,Fe2O3,No,70,million tonnes,0.34,percent,238,kilotonne,,,,,,,,,,,238,kilotonne,https://minedex.dmirs.wa.gov.au/Web/projects/details/3a863a91-ec32-5ef8-5e3f-db05b93e8bd1,19/10/2022
J06129,Sparkler / Allup,Sparkler,Silica sand,S0240709,-34.387839,116.714588,Biranup Zone,Loss on ignition,LOI,No,70,million tonnes,0.66,percent,0.462,million tonnes,,,,,,,,,,,0.462,million tonnes,https://minedex.dmirs.wa.gov.au/Web/projects/details/3a863a91-ec32-5ef8-5e3f-db05b93e8bd1,19/10/2022
J06129,Sparkler / Allup,Sparkler,Silica sand,S0240709,-34.387839,116.714588,Biranup Zone,Silica,SiO2,No,70,million tonnes,96.84,percent,67788,kilotonne,,,,,,,,,,,67788,kilotonne,https://minedex.dmirs.wa.gov.au/Web/projects/details/3a863a91-ec32-5ef8-5e3f-db05b93e8bd1,19/10/2022
J06129,Sparkler / Allup,Sparkler,Silica sand,S0240709,-34.387839,116.714588,Biranup Zone,Titanium dioxide,TiO2,No,70,million tonnes,0.43,percent,0.301,million tonnes,,,,,,,,,,,0.301,million tonnes,https://minedex.dmirs.wa.gov.au/Web/projects/details/3a863a91-ec32-5ef8-5e3f-db05b93e8bd1,19/10/2022
J05602,Speedway Magnetite,Speedway,Magnetite,S0237927,-29.786753,119.604261,Youanmi Terrane,Alumina,Al2O3,No,124,million tonnes,3.27693548,percent,4.0634,million tonnes,,,,,,,,,,,4.0634,million tonnes,https://minedex.dmirs.wa.gov.au/Web/projects/details/38b27c61-cb52-539e-7bf5-6ea5a88b5315,19/10/2022
J05602,Speedway Magnetite,Speedway,Magnetite,S0237927,-29.786753,119.604261,Youanmi Terrane,Iron,Fe,No,124,million tonnes,25.3516129,percent,31.436,million tonnes,,,,,,,,,,,31.436,million tonnes,https://minedex.dmirs.wa.gov.au/Web/projects/details/38b27c61-cb52-539e-7bf5-6ea5a88b5315,19/10/2022
J05602,Speedway Magnetite,Speedway,Magnetite,S0237927,-29.786753,119.604261,Youanmi Terrane,Loss on ignition,LOI,No,124,million tonnes,1.54072581,percent,1.9105,million tonnes,,,,,,,,,,,1.9105,million tonnes,https://minedex.dmirs.wa.gov.au/Web/projects/details/38b27c61-cb52-539e-7bf5-6ea5a88b5315,19/10/2022
J05602,Speedway Magnetite,Speedway,Magnetite,S0237927,-29.786753,119.604261,Youanmi Terrane,Phosphorus,P,No,124,million tonnes,0.05,percent,62,kilotonne,,,,,,,,,,,62,kilotonne,https://minedex.dmirs.wa.gov.au/Web/projects/details/38b27c61-cb52-539e-7bf5-6ea5a88b5315,19/10/2022
J05602,Speedway Magnetite,Speedway,Magnetite,S0237927,-29.786753,119.604261,Youanmi Terrane,Silica,SiO2,No,124,million tonnes,52.85,percent,65534,kilotonne,,,,,,,,,,,65534,kilotonne,https://minedex.dmirs.wa.gov.au/Web/projects/details/38b27c61-cb52-539e-7bf5-6ea5a88b5315,19/10/2022
J05602,Speedway Magnetite,Speedway,Magnetite,S0237927,-29.786753,119.604261,Youanmi Terrane,Sulfur,S,No,124,million tonnes,0.57145161,percent,708.6,kilotonne,,,,,,,,,,,708.6,kilotonne,https://minedex.dmirs.wa.gov.au/Web/projects/details/38b27c61-cb52-539e-7bf5-6ea5a88b5315,19/10/2022
J03668,Speewah Specialty Metals,Speewah,Vanadium,S0223607,-16.361424,127.949538,Hart-Carson Large Igneous Province,Alumina,Al2O3,No,1240,million tonnes,12.53709677,percent,155.46,million tonnes,,,,,,,,,,,155.46,million tonnes,https://minedex.dmirs.wa.gov.au/Web/projects/details/6a376b4b-60aa-4bc5-9b12-531687e97565,19/10/2022
J03668,Speewah Specialty Metals,Speewah,Vanadium,S0223607,-16.361424,127.949538,Hart-Carson Large Igneous Province,Iron,Fe,No,4711,million tonnes,14.68762471,percent,691.934,million tonnes,,,,,,,,,,,691.934,million tonnes,https://minedex.dmirs.wa.gov.au/Web/projects/details/6a376b4b-60aa-4bc5-9b12-531687e97565,19/10/2022
J03668,Speewah Specialty Metals,Speewah,Vanadium,S0223607,-16.361424,127.949538,Hart-Carson Large Igneous Province,Magnesium oxide,MgO,No,1240,million tonnes,4.69580645,percent,58228,kilotonne,,,,,,,,,,,58228,kilotonne,https://minedex.dmirs.wa.gov.au/Web/projects/details/6a376b4b-60aa-4bc5-9b12-531687e97565,19/10/2022
J03668,Speewah Specialty Metals,Speewah,Vanadium,S0223607,-16.361424,127.949538,Hart-Carson Large Igneous Province,Titanium,Ti,No,4711,million tonnes,2,percent,94220,kilotonne,,,,,,,,,,,94220,kilotonne,https://minedex.dmirs.wa.gov.au/Web/projects/details/6a376b4b-60aa-4bc5-9b12-531687e97565,19/10/2022
J03668,Speewah Specialty Metals,Speewah,Vanadium,S0223607,-16.361424,127.949538,Hart-Carson Large Igneous Province,Titanium dioxide,TiO2,No,4711,million tonnes,3.30683507,percent,155.785,million tonnes,,,,,,,,,,,155.785,million tonnes,https://minedex.dmirs.wa.gov.au/Web/projects/details/6a376b4b-60aa-4bc5-9b12-531687e97565,19/10/2022
J03668,Speewah Specialty Metals,Speewah,Vanadium,S0223607,-16.361424,127.949538,Hart-Carson Large Igneous Province,Vanadium,V,Yes,4711,million tonnes,0.16584165,percent,7812.8,kilotonne,,,,,,,,,,,7812.8,kilotonne,https://minedex.dmirs.wa.gov.au/Web/projects/details/6a376b4b-60aa-4bc5-9b12-531687e97565,19/10/2022
J03668,Speewah Specialty Metals,Speewah,Vanadium,S0223607,-16.361424,127.949538,Hart-Carson Large Igneous Province,Vanadium pentoxide,V2O5,No,4711,million tonnes,0.30099979,percent,14180.1,kilotonne,,,,,,,,,,,14180.1,kilotonne,https://minedex.dmirs.wa.gov.au/Web/projects/details/6a376b4b-60aa-4bc5-9b12-531687e97565,19/10/2022
J00490,Spinifex Ridge - Coppin Gap Molybdenum,Spinifex Ridge - Coppin Gap,Molybdenum,S0021684,-20.88829,120.1045,Emu Pool Supersuite,Copper,Cu,No,1051.289,million tonnes,0.07590167,percent,797.9459,kilotonne,,,,,,,,,,,797.9459,kilotonne,https://minedex.dmirs.wa.gov.au/Web/projects/details/9f981ae4-9b4b-4b5c-8b63-56ac2167cfbc,19/10/2022
J00490,Spinifex Ridge - Coppin Gap Molybdenum,Spinifex Ridge - Coppin Gap,Molybdenum,S0021684,-20.88829,120.1045,Emu Pool Supersuite,Molybdenum,Mo,Yes,1051.289,million tonnes,0.04393445,percent,461878,tonnes,,,,,,,,,,,461878,tonnes,https://minedex.dmirs.wa.gov.au/Web/projects/details/9f981ae4-9b4b-4b5c-8b63-56ac2167cfbc,19/10/2022
J00490,Spinifex Ridge - Coppin Gap Molybdenum,Spinifex Ridge - Coppin Gap,Molybdenum,S0021684,-20.88829,120.1045,Emu Pool Supersuite,Silver,Ag,No,1051.289,million tonnes,1.19672231,gram/tonne,1258101,kilogram,40448886.95,ounce (troy),,,,,,,,,1258101,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/9f981ae4-9b4b-4b5c-8b63-56ac2167cfbc,19/10/2022
J03468,Spinifex Ridge - Kitty Gap Iron,Spinifex Ridge - Kitty Gap,Iron,S0223658,-20.886896,120.092472,Gorge Creek Basin,Alumina,Al2O3,No,5.502,million tonnes,1.1346783,percent,0.06243,million tonnes,,,,,,,,,,,0.06243,million tonnes,https://minedex.dmirs.wa.gov.au/Web/projects/details/cb0cda6e-ad55-44e3-bdf9-4befa2c479b0,19/10/2022
J03468,Spinifex Ridge - Kitty Gap Iron,Spinifex Ridge - Kitty Gap,Iron,S0223658,-20.886896,120.092472,Gorge Creek Basin,Iron,Fe,Yes,5.502,million tonnes,58.4568157,percent,3.216294,million tonnes,,,,,,,,,,,3.216294,million tonnes,https://minedex.dmirs.wa.gov.au/Web/projects/details/cb0cda6e-ad55-44e3-bdf9-4befa2c479b0,19/10/2022
J03468,Spinifex Ridge - Kitty Gap Iron,Spinifex Ridge - Kitty Gap,Iron,S0223658,-20.886896,120.092472,Gorge Creek Basin,Loss on ignition,LOI,No,5.502,million tonnes,3.33184297,percent,0.183318,million tonnes,,,,,,,,,,,0.183318,million tonnes,https://minedex.dmirs.wa.gov.au/Web/projects/details/cb0cda6e-ad55-44e3-bdf9-4befa2c479b0,19/10/2022
J03468,Spinifex Ridge - Kitty Gap Iron,Spinifex Ridge - Kitty Gap,Iron,S0223658,-20.886896,120.092472,Gorge Creek Basin,Phosphorus,P,No,5.502,million tonnes,0.12034242,percent,6.62124,kilotonne,,,,,,,,,,,6.62124,kilotonne,https://minedex.dmirs.wa.gov.au/Web/projects/details/cb0cda6e-ad55-44e3-bdf9-4befa2c479b0,19/10/2022
J03468,Spinifex Ridge - Kitty Gap Iron,Spinifex Ridge - Kitty Gap,Iron,S0223658,-20.886896,120.092472,Gorge Creek Basin,Silica,SiO2,No,5.502,million tonnes,11.38756816,percent,626.544,kilotonne,,,,,,,,,,,626.544,kilotonne,https://minedex.dmirs.wa.gov.au/Web/projects/details/cb0cda6e-ad55-44e3-bdf9-4befa2c479b0,19/10/2022
J03468,Spinifex Ridge - Kitty Gap Iron,Spinifex Ridge - Kitty Gap,Iron,S0223658,-20.886896,120.092472,Gorge Creek Basin,Sulfur,S,No,5.502,million tonnes,0.00634111,percent,0.348888,kilotonne,,,,,,,,,,,0.348888,kilotonne,https://minedex.dmirs.wa.gov.au/Web/projects/details/cb0cda6e-ad55-44e3-bdf9-4befa2c479b0,19/10/2022
J04978,Spring Creek / FMG,Spring Creek,Iron,S0234636,-22.766393,117.841748,Hamersley Basin,Alumina,Al2O3,No,23.9,million tonnes,4.28138075,percent,1.02325,million tonnes,,,,,,,,,,,1.02325,million tonnes,https://minedex.dmirs.wa.gov.au/Web/projects/details/85f4e3fc-9fae-445a-b476-3ab1c02fc9c8,19/10/2022
J04978,Spring Creek / FMG,Spring Creek,Iron,S0234636,-22.766393,117.841748,Hamersley Basin,Iron,Fe,Yes,23.9,million tonnes,55.13933054,percent,13.1783,million tonnes,,,,,,,,,,,13.1783,million tonnes,https://minedex.dmirs.wa.gov.au/Web/projects/details/85f4e3fc-9fae-445a-b476-3ab1c02fc9c8,19/10/2022
J04978,Spring Creek / FMG,Spring Creek,Iron,S0234636,-22.766393,117.841748,Hamersley Basin,Loss on ignition,LOI,No,23.9,million tonnes,9.9651046,percent,2.38166,million tonnes,,,,,,,,,,,2.38166,million tonnes,https://minedex.dmirs.wa.gov.au/Web/projects/details/85f4e3fc-9fae-445a-b476-3ab1c02fc9c8,19/10/2022
J04978,Spring Creek / FMG,Spring Creek,Iron,S0234636,-22.766393,117.841748,Hamersley Basin,Magnesium oxide,MgO,No,13.8,million tonnes,0.08,percent,11.04,kilotonne,,,,,,,,,,,11.04,kilotonne,https://minedex.dmirs.wa.gov.au/Web/projects/details/85f4e3fc-9fae-445a-b476-3ab1c02fc9c8,19/10/2022
J04978,Spring Creek / FMG,Spring Creek,Iron,S0234636,-22.766393,117.841748,Hamersley Basin,Manganese,Mn,No,13.8,million tonnes,0.02,percent,2.76,kilotonne,,,,,,,,,,,2.76,kilotonne,https://minedex.dmirs.wa.gov.au/Web/projects/details/85f4e3fc-9fae-445a-b476-3ab1c02fc9c8,19/10/2022
J04978,Spring Creek / FMG,Spring Creek,Iron,S0234636,-22.766393,117.841748,Hamersley Basin,Phosphorus,P,No,23.9,million tonnes,0.04912552,percent,11.741,kilotonne,,,,,,,,,,,11.741,kilotonne,https://minedex.dmirs.wa.gov.au/Web/projects/details/85f4e3fc-9fae-445a-b476-3ab1c02fc9c8,19/10/2022
J04978,Spring Creek / FMG,Spring Creek,Iron,S0234636,-22.766393,117.841748,Hamersley Basin,Silica,SiO2,No,23.9,million tonnes,6.2748954,percent,1499.7,kilotonne,,,,,,,,,,,1499.7,kilotonne,https://minedex.dmirs.wa.gov.au/Web/projects/details/85f4e3fc-9fae-445a-b476-3ab1c02fc9c8,19/10/2022
J04978,Spring Creek / FMG,Spring Creek,Iron,S0234636,-22.766393,117.841748,Hamersley Basin,Sulfur,S,No,13.8,million tonnes,0.033,percent,4.554,kilotonne,,,,,,,,,,,4.554,kilotonne,https://minedex.dmirs.wa.gov.au/Web/projects/details/85f4e3fc-9fae-445a-b476-3ab1c02fc9c8,19/10/2022
J04978,Spring Creek / FMG,Spring Creek,Iron,S0234636,-22.766393,117.841748,Hamersley Basin,Titanium dioxide,TiO2,No,13.8,million tonnes,0.2,percent,0.0276,million tonnes,,,,,,,,,,,0.0276,million tonnes,https://minedex.dmirs.wa.gov.au/Web/projects/details/85f4e3fc-9fae-445a-b476-3ab1c02fc9c8,19/10/2022
J04889,Springdale Graphite,Springdale,Graphite,S0234092,-33.893825,120.37481,Scaddan Embayment,Graphite (Total Graphitic Carbon),TGC,No,15.6,million tonnes,6,percent,936000,tonnes,,,,,,,,,,,936000,tonnes,https://minedex.dmirs.wa.gov.au/Web/projects/details/015580aa-5dc0-471d-b8d1-50b9d9940b3d,19/10/2022
J06171,Stallion,Stallion,Rare earth elements,S0224659,-30.210594,123.166453,Yilgarn Craton granites,Uranium oxide,U3O8,No,9.9,million tonnes,0.151,kilogram/tonne,1.4949,kilotonne,,,,,,,,,,,1.4949,kilotonne,https://minedex.dmirs.wa.gov.au/Web/projects/details/62287746-c209-be61-2796-3f8e028a845c,19/10/2022
J03564,Steeple Hill Iron Project (SHIP),Steeple Hill,Iron,S0224762,-30.773045,122.376749,Eastern Goldfields Superterrane,Iron,Fe,Yes,93,million tonnes,11.1,percent,10.323,million tonnes,,,,,,,,,,,10.323,million tonnes,https://minedex.dmirs.wa.gov.au/Web/projects/details/9c0e608e-a7d3-47ad-8a88-9b6320c6c3d1,19/10/2022
J01470,Stennet Lake Gypsum,Stennet Lake,Gypsum,S0237947,-32.640298,121.512871,Scaddan Embayment,Gypsum,Gp,Yes,1.18664,million tonnes,55.47346626,percent,658.27034,kilotonne,,,,,,,,,,,658.27034,kilotonne,https://minedex.dmirs.wa.gov.au/Web/projects/details/5e6516fb-1abb-4e08-8e82-96573a6d1def,19/10/2022
J02729,Strelley - McPhees,Strelley - McPhees,Gold,S0020233,-21.04496,118.951897,Warrawoona  Large Igneous Province,Gold,Au,Yes,0.033,million tonnes,2.18,gram/tonne,71.94,kilogram,2312.924739,ounce (troy),,,,,,,,,71.94,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/bc07b4fc-d3c1-43b6-ae68-b2422dae5cf8,19/10/2022
J00949,Sullivan Creek Sand / Holcim,Sullivan Creek,Sand - undifferentiated,S0001965,-28.747018,121.166511,Yilgarn Craton granites,Sand - undifferentiated,Sd,Yes,,,,,,,,,0.1,million tonnes,100,percent,100000,tonnes,,,100000,,https://minedex.dmirs.wa.gov.au/Web/projects/details/dbd8d88d-31fb-48d5-b6be-4f1fb16d7002,19/10/2022
J03305,Sulphur Springs,Sulphur Springs,Zinc,S0003143,-21.146509,119.211954,Soanesville Basin,Copper,Cu,No,17.311,million tonnes,1.02750852,percent,177.872,kilotonne,,,8.494,million tonnes,1.40566282,percent,119.397,kilotonne,,,297.269,kilotonne,https://minedex.dmirs.wa.gov.au/Web/projects/details/9238fc49-08d3-45f0-8879-50cc5ac8a158,19/10/2022
J03305,Sulphur Springs,Sulphur Springs,Zinc,S0003143,-21.146509,119.211954,Soanesville Basin,Gold,Au,No,13.761,million tonnes,0.11018095,gram/tonne,1516.2,kilogram,48746.9626,ounce (troy),,,,,,,,,1516.2,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/9238fc49-08d3-45f0-8879-50cc5ac8a158,19/10/2022
J03305,Sulphur Springs,Sulphur Springs,Zinc,S0003143,-21.146509,119.211954,Soanesville Basin,Iron,Fe,No,13.761,million tonnes,22.50656202,percent,3.097128,million tonnes,,,,,,,,,,,3.097128,million tonnes,https://minedex.dmirs.wa.gov.au/Web/projects/details/9238fc49-08d3-45f0-8879-50cc5ac8a158,19/10/2022
J03305,Sulphur Springs,Sulphur Springs,Zinc,S0003143,-21.146509,119.211954,Soanesville Basin,Lead,Pb,No,17.311,million tonnes,0.32369592,percent,56.035,kilotonne,,,,,,,,,,,56.035,kilotonne,https://minedex.dmirs.wa.gov.au/Web/projects/details/9238fc49-08d3-45f0-8879-50cc5ac8a158,19/10/2022
